#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
 56 8.293760e+05 4.4601 3.5208 3.4448 0.8358 0.523
 57 8.450710e+05 4.4642 3.5199 3.4397 0.8358 0.524
 58 8.607830e+05 4.4683 3.5189 3.4339 0.8358 0.525
 59 8.765110e+05 4.4722 3.5179 3.4270 0.8359 0.528
 60 8.922580e+05 4.4759 3.5168 3.4191 0.8359 0.532
 61 9.080260e+05 4.4794 3.5155 3.4098 0.8359 0.537
 62 9.238160e+05 4.4827 3.5146 3.3989 0.8359 0.542
 63 9.396310e+05 4.4857 3.5137 3.3862 0.8359 0.548
 64 9.554740e+05 4.4884 3.5127 3.3714 0.8359 0.554
 65 9.713500e+05 4.4906 3.5117 3.3541 0.8359 0.560
 66 9.872610e+05 4.4923 3.5107 3.3339 0.8359 0.567
 67 1.003210e+06 4.4935 3.5097 3.3101 0.8360 0.574
 68 1.019210e+06 4.4939 3.5084 3.2823 0.8360 0.581
 69 1.035260e+06 4.4934 3.5072 3.2494 0.8360 0.589
 70 1.051370e+06 4.4919 3.5062 3.2106 0.8360 0.598
 71 1.067550e+06 4.4891 3.5051 3.1648 0.8360 0.608
 72 1.083810e+06 4.4847 3.5040 3.1104 0.8361 0.621
 73 1.100160e+06 4.4783 3.5030 3.0456 0.8361 0.639
 74 1.116620e+06 4.4694 3.5016 2.9675 0.8361 0.670
 75 1.133200e+06 4.4571 3.5003 2.8717 0.8362 0.734
 76 1.149920e+06 4.4400 3.4983 2.7485 0.8362 0.907
 77 1.166830e+06 4.4069 3.4945 2.5328 0.8363 1.205
 78 1.184000e+06 4.3964 3.4430 2.4494 0.8363 1.536
 79 1.201310e+06 4.3776 3.4286 2.3180 0.8364 1.894
 80 1.218790e+06 4.3506 3.4179 2.1329 0.8364 2.299
 81 1.236480e+06 4.3120 3.4064 1.8572 0.8365 2.806
 82 1.254440e+06 4.2539 3.3946 1.3129 0.8366 3.653
