#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
 41 3.329650e+05 4.2507 3.4424 4.4568 0.7837 0.458
 42 3.420430e+05 4.2517 3.4422 4.4545 0.7837 0.462
 43 3.511240e+05 4.2528 3.4420 4.4520 0.7837 0.465
 44 3.602070e+05 4.2539 3.4418 4.4494 0.7837 0.469
 45 3.692910e+05 4.2549 3.4416 4.4467 0.7837 0.472
 46 3.783770e+05 4.2560 3.4413 4.4440 0.7837 0.476
 47 3.874640e+05 4.2572 3.4411 4.4411 0.7837 0.479
 48 3.965530e+05 4.2583 3.4409 4.4381 0.7837 0.483
 49 4.056430e+05 4.2594 3.4406 4.4350 0.7837 0.486
 50 4.147350e+05 4.2605 3.4404 4.4317 0.7837 0.490
 51 4.238280e+05 4.2617 3.4402 4.4283 0.7837 0.493
 52 4.329230e+05 4.2629 3.4399 4.4248 0.7837 0.497
 53 4.420190e+05 4.2640 3.4396 4.4211 0.7837 0.500
 54 4.511160e+05 4.2652 3.4394 4.4173 0.7837 0.504
 55 4.602150e+05 4.2664 3.4391 4.4132 0.7837 0.507
 56 4.693150e+05 4.2676 3.4389 4.4090 0.7837 0.511
 57 4.784170e+05 4.2688 3.4386 4.4046 0.7837 0.514
 58 4.875200e+05 4.2700 3.4383 4.3999 0.7837 0.518
 59 4.966250e+05 4.2713 3.4380 4.3950 0.7838 0.522
 60 5.057310e+05 4.2725 3.4377 4.3899 0.7838 0.525
 61 5.148390e+05 4.2737 3.4374 4.3845 0.7838 0.529
 62 5.239490e+05 4.2749 3.4371 4.3788 0.7838 0.532
 63 5.330610e+05 4.2762 3.4368 4.3728 0.7838 0.536
 64 5.421740e+05 4.2774 3.4365 4.3665 0.7838 0.540
 65 5.512900e+05 4.2786 3.4358 4.3598 0.7838 0.543
 66 5.604080e+05 4.2799 3.4355 4.3528 0.7838 0.547
 67 5.695280e+05 4.2811 3.4352 4.3452 0.7838 0.551
 68 5.786500e+05 4.2823 3.4348 4.3372 0.7838 0.554
 69 5.877750e+05 4.2835 3.4345 4.3287 0.7838 0.558
 70 5.969020e+05 4.2847 3.4342 4.3196 0.7838 0.562
 71 6.060320e+05 4.2858 3.4338 4.3099 0.7838 0.566
 72 6.151650e+05 4.2870 3.4334 4.2995 0.7838 0.569
 73 6.243020e+05 4.2881 3.4330 4.2884 0.7838 0.573
 74 6.334410e+05 4.2892 3.4326 4.2764 0.7838 0.577
 75 6.425840e+05 4.2903 3.4321 4.2635 0.7838 0.581
 76 6.517310e+05 4.2913 3.4317 4.2496 0.7838 0.584
 77 6.608820e+05 4.2923 3.4309 4.2345 0.7838 0.588
 78 6.700370e+05 4.2932 3.4305 4.2181 0.7838 0.592
 79 6.791970e+05 4.2941 3.4300 4.2002 0.7838 0.596
 80 6.883620e+05 4.2949 3.4294 4.1805 0.7838 0.600
 81 6.975330e+05 4.2955 3.4289 4.1588 0.7838 0.604
 82 7.067100e+05 4.2961 3.4282 4.1347 0.7838 0.608
 83 7.158930e+05 4.2966 3.4273 4.1077 0.7838 0.612
 84 7.250840e+05 4.2969 3.4266 4.0773 0.7838 0.616
 85 7.342820e+05 4.2970 3.4258 4.0427 0.7838 0.620
 86 7.434900e+05 4.2968 3.4247 4.0024 0.7838 0.624
 87 7.527090e+05 4.2963 3.4237 3.9551 0.7838 0.628
 88 7.619390e+05 4.2954 3.4223 3.8977 0.7838 0.633
 89 7.711840e+05 4.2938 3.4206 3.8260 0.7838 0.637
 90 7.804450e+05 4.2911 3.4186 3.7300 0.7838 0.642
 91 7.897300e+05 4.2864 3.4152 3.5852 0.7839 0.646
 92 7.989830e+05 4.2752 3.4076 3.2695 0.7840 0.651
 93 8.080630e+05 4.2396 3.3693 2.0500 0.7843 0.652
