#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
106 6.217260e+05 4.6291 3.4644 3.4089 0.9245 1.518
107 6.292770e+05 4.6209 3.4630 3.3423 0.9245 1.552
108 6.368890e+05 4.6116 3.4606 3.2699 0.9245 1.558
109 6.445640e+05 4.6014 3.4586 3.1925 0.9245 1.762
110 6.523050e+05 4.5896 3.4527 3.1066 0.9246 2.301
111 6.601190e+05 4.5742 3.4437 3.0002 0.9246 2.834
112 6.680180e+05 4.5533 3.4366 2.8616 0.9246 3.395
113 6.760230e+05 4.5258 3.4299 2.6824 0.9247 4.024
114 6.841590e+05 4.4896 3.4220 2.4457 0.9247 4.718
115 6.900310e+05 4.4552 3.4144 2.2172 0.9241 5.242
116 6.984420e+05 4.3993 3.4050 1.7650 0.9249 6.343
