 
   Teff    log g   log L/Lo     Age(Gyr)      Y       F220W   F250W   F330W   F344N   F435W   F475W   F502N   F550M   F555W   F606W   F625W   F658N   F660N   F775W   F814W  F850LP   F892N   BC(V)    M_U     M_B     M_V     M_R      M_I    M_J     M_H     M_K      M_L
   28474.  7.98467 -0.972901   1.002346800 0.10E+01   7.250   7.746   8.336   8.415   9.852   9.943  10.028  10.092  10.056  10.079  10.170  10.245  10.275  10.306  10.337  10.503  10.529  -2.884   8.820   9.882  10.082  10.209  10.366  10.728  10.825  10.982  11.084
   26394.  7.99318 -1.113214   1.007896000 0.10E+01   7.529   8.005   8.570   8.645  10.042  10.122  10.199  10.255  10.224  10.244  10.329  10.410  10.441  10.455  10.486  10.646  10.675  -2.698   9.046  10.071  10.247  10.367  10.514  10.857  10.947  11.097  11.191
   24194.  8.00221 -1.273456   1.018477200 0.10E+01   7.838   8.288   8.821   8.893  10.244  10.313  10.379  10.426  10.402  10.417  10.496  10.582  10.614  10.611  10.640  10.795  10.825  -2.471   9.289  10.272  10.421  10.532  10.667  10.991  11.072  11.215  11.299
   21978.  8.01129 -1.449343   1.037431300 0.10E+01   8.176   8.596   9.095   9.162  10.459  10.515  10.570  10.606  10.589  10.601  10.672  10.764  10.799  10.775  10.802  10.952  10.984  -2.215   9.552  10.486  10.604  10.707  10.829  11.130  11.203  11.338  11.412
   19808.  8.02004 -1.638723   1.067411700 0.10E+01   8.549   8.937   9.397   9.459  10.692  10.732  10.775  10.798  10.790  10.796  10.860  10.962  10.999  10.948  10.975  11.119  11.154  -1.936   9.843  10.717  10.799  10.893  11.001  11.277  11.341  11.468  11.533
   18709.  8.02439 -1.742180   1.088317600 0.10E+01   8.760   9.130   9.567   9.627  10.820  10.852  10.887  10.902  10.900  10.904  10.963  11.072  11.110  11.043  11.069  11.210  11.247  -1.784  10.006  10.844  10.906  10.994  11.094  11.357  11.416  11.538  11.599
   17684.  8.02843 -1.844169   1.112455300 0.10E+01   8.973   9.325   9.739   9.796  10.949  10.972  10.999  11.006  11.009  11.010  11.064  11.182  11.221  11.137  11.162  11.300  11.338  -1.635  10.171  10.972  11.012  11.095  11.187  11.435  11.488  11.606  11.663
   16537.  8.03287 -1.965103   1.146111600 0.10E+01   9.234   9.563   9.949  10.002  11.105  11.115  11.132  11.129  11.139  11.137  11.185  11.315  11.353  11.247  11.272  11.406  11.446  -1.458  10.371  11.127  11.137  11.214  11.296  11.526  11.573  11.686  11.738
   15466.  8.03697 -2.085489   1.185715300 0.10E+01   9.501   9.806  10.161  10.210  11.263  11.262  11.268  11.252  11.269  11.264  11.306  11.448  11.486  11.356  11.380  11.511  11.552  -1.284  10.574  11.284  11.264  11.333  11.403  11.615  11.656  11.763  11.810
   14453.  8.04077 -2.207012   1.232392800 0.10E+01   9.780  10.055  10.373  10.418  11.426  11.412  11.409  11.378  11.403  11.393  11.428  11.580  11.617  11.464  11.486  11.613  11.654  -1.109  10.776  11.446  11.393  11.453  11.508  11.701  11.734  11.836  11.881
   13337.  8.04489 -2.350694   1.297795800 0.10E+01  10.125  10.337  10.601  10.640  11.613  11.586  11.571  11.523  11.557  11.538  11.563  11.726  11.759  11.578  11.599  11.721  11.761  -0.900  10.991  11.630  11.542  11.585  11.620  11.792  11.816  11.914  11.956
   12289.  8.04873 -2.496693   1.378021400 0.10E+01  10.465  10.582  10.790  10.826  11.777  11.742  11.715  11.656  11.695  11.668  11.681  11.856  11.881  11.676  11.696  11.812  11.851  -0.671  11.172  11.793  11.679  11.701  11.715  11.869  11.883  11.979  12.022
   11167.  8.05312 -2.667431   1.493388200 0.10E+01  10.973  10.980  11.102  11.130  12.051  12.004  11.963  11.890  11.933  11.891  11.887  12.048  12.065  11.848  11.862  11.961  11.995  -0.481  11.465  12.064  11.915  11.902  11.880  11.996  11.988  12.078  12.118
   10113.  8.05721 -2.843770   1.642653500 0.10E+01  11.556  11.449  11.471  11.489  12.395  12.337  12.283  12.195  12.240  12.178  12.155  12.273  12.278  12.074  12.079  12.146  12.172  -0.348  11.812  12.404  12.223  12.165  12.096  12.156  12.114  12.199  12.235
    9011.  8.06145 -3.048350   1.867060000 0.10E+01  12.319  12.057  11.945  11.949  12.860  12.787  12.723  12.614  12.660  12.571  12.524  12.553  12.550  12.392  12.382  12.403  12.425  -0.258  12.258  12.863  12.645  12.527  12.400  12.371  12.279  12.357  12.389
    8009.  8.06528 -3.257094   2.177046600 0.10E+01  13.226  12.757  12.489  12.479  13.367  13.274  13.198  13.058  13.109  12.991  12.919  12.849  12.862  12.735  12.712  12.692  12.722  -0.184  12.768  13.365  13.093  12.915  12.730  12.600  12.455  12.519  12.538
    6998.  8.06962 -3.495793   2.683016400 0.10E+01  14.608  13.750  13.243  13.213  14.000  13.868  13.768  13.581  13.646  13.492  13.386  13.225  13.271  13.136  13.101  13.042  13.075  -0.118  13.468  13.988  13.624  13.374  13.118  12.872  12.666  12.702  12.694
    6476.  8.07219 -3.632897   3.124297700 0.10E+01  15.627  14.466  13.770  13.727  14.408  14.242  14.122  13.900  13.978  13.799  13.670  13.469  13.533  13.375  13.332  13.251  13.285  -0.101  13.954  14.389  13.949  13.651  13.347  13.038  12.801  12.814  12.781
    5970.  8.07519 -3.777410   3.868968500 0.10E+01  16.862  15.365  14.412  14.350  14.883  14.673  14.526  14.262  14.357  14.146  13.991  13.757  13.834  13.641  13.590  13.484  13.519  -0.109  14.539  14.854  14.319  13.963  13.604  13.225  12.958  12.943  12.880
    5465.  8.07936 -3.934914   4.889635400 0.10E+01  18.383  16.563  15.223  15.131  15.445  15.180  15.001  14.688  14.802  14.554  14.370  14.107  14.193  13.956  13.895  13.759  13.795  -0.149  15.259  15.405  14.753  14.331  13.907  13.447  13.145  13.099  13.002
    4963.  8.08447 -4.107530   7.142502800 0.10E+01  20.584  18.366  16.432  16.301  16.137  15.788  15.565  15.198  15.333  15.041  14.826  14.539  14.629  14.340  14.266  14.094  14.133  -0.236  16.270  16.080  15.271  14.774  14.276  13.712  13.376  13.328  13.175
    4711.  8.08671 -4.200208   8.852013500 0.10E+01  21.713  19.394  17.203  17.067  16.542  16.130  15.875  15.475  15.623  15.306  15.073  14.774  14.865  14.547  14.466  14.275  14.315  -0.286  16.915  16.471  15.553  15.014  14.475  13.858  13.545  13.530  13.315
    4452.  8.08849 -4.300266  10.431741900 0.10E+01  22.929  20.472  18.028  17.893  16.977  16.486  16.192  15.756  15.918  15.573  15.322  15.011  15.104  14.756  14.668  14.458  14.498  -0.323  17.619  16.889  15.840  15.256  14.676  14.021  13.807  13.831  13.530
    4182.  8.08986 -4.410440  11.819854300 0.10E+01  23.748  21.475  18.862  18.731  17.448  16.864  16.525  16.047  16.225  15.849  15.578  15.255  15.348  14.972  14.878  14.652  14.691  -0.344  18.353  17.338  16.136  15.504  14.885  14.238  14.201  14.276  13.830
    3921.  8.09087 -4.523464  12.983916200 0.10E+01  24.292  22.362  19.592  19.466  17.860  17.193  16.819  16.298  16.491  16.086  15.798  15.465  15.557  15.165  15.066  14.835  14.867  -0.319  18.983  17.729  16.393  15.718  15.073  14.528  14.671  14.828  14.168
    3647.  8.09167 -4.649988  14.056700500 0.10E+01  24.703  23.154  20.278  20.164  18.250  17.510  17.109  16.545  16.753  16.319  16.014  15.671  15.763  15.374  15.275  15.054  15.069  -0.254  19.567  18.098  16.646  15.933  15.282  14.945  15.237  15.494  14.542
    3370.  8.09229 -4.787928  15.145003600 0.10E+01  25.064  23.840  20.915  20.814  18.616  17.810  17.388  16.785  17.006  16.548  16.228  15.876  15.968  15.626  15.533  15.339  15.327  -0.154  20.116  18.444  16.890  16.155  15.541  15.464  15.842  16.178  14.907
    3098.  8.09278 -4.934743  16.244247700 0.10E+01  25.418  24.439  21.490  21.402  18.954  18.094  17.656  17.019  17.251  16.777  16.446  16.086  16.178  15.955  15.872  15.712  15.670  -0.026  20.612  18.766  17.128  16.395  15.888  16.044  16.442  16.841  15.239
    2836.  8.09317 -5.088613  17.345221700 0.10E+01  25.777  24.981  22.003  21.929  19.265  18.360  17.910  17.243  17.485  17.008  16.669  16.302  16.394  16.369  16.297  16.159  16.090   0.131  21.059  19.061  17.356  16.653  16.330  16.655  17.023  17.529  15.558
    2562.  8.09350 -5.265073  18.544988900 0.10E+01  26.183  25.514  22.528  22.474  19.575  18.638  18.182  17.491  17.740  17.278  16.935  16.565  16.659  16.950  16.887  16.752  16.653   0.321  21.500  19.361  17.608  16.968  16.949  17.376  17.648  18.333  15.905
    2515.  8.09356 -5.297520  18.760683700 0.10E+01  26.254  25.610  22.613  22.562  19.628  18.685  18.228  17.533  17.783  17.326  16.983  16.613  16.707  17.063  17.001  16.866  16.760   0.359  21.569  19.412  17.651  17.024  17.071  17.520  17.765  18.474  15.970
